Term,Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
Fall,RU325,A,4,TRF,11:00am-11:50am,Advanced Russian I,L, ,LOVE 303,2,15,0,"Parker, Lu "
Fall,RU335,A,1,W, 6:00pm- 6:50pm,Conversation Group,, ,LOVE 319,3,10, ,Nikiforova 
Fall,RU425,A,4,TRF,11:00am-11:50am,Advanced Russian I,L, ,LOVE 303,3,10,0,"Parker, Lu "
Fall,SC212,A,4,MWF, 8:00am- 8:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,26,28,14,O'Brien    
Fall,SC212,B,4,MWF, 9:00am- 9:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,28,28,14,Bontea     
Fall,SC212,C,4,MWF,10:00am-10:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,24,28,14,Bontea     
Fall,SC212,D,4,MWF,11:00am-11:50am,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,27,28,14,Wieczorek  
Fall,SC212,E,4,MWF, 1:00pm- 1:50pm,Introduction to Statistics and Data Science,"Q,W2", ,DAVI 201,23,28,14,Wieczorek  
Fall,SC212 L,A,,W,11:00am-11:50am,Lab: Intro Stats/Data Sci,, ,DAVI 308,25,28, ,O'Brien    
Fall,SC212 L,B,,R,11:00am-11:50am,Lab: Intro Stats/Data Sci,, ,DAVI 308,28,28, ,Wieczorek  
Fall,SC212 L,C,,W,12:00n -12:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,24,28, ,Bontea     
Fall,SC212 L,D,,R,12:00n -12:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,26,28, ,Wieczorek  
Fall,SC212 L,E,,W, 1:00pm- 1:50pm,Lab: Intro Stats/Data Sci,, ,DAVI 308,25,28, ,Bontea     
Fall,SC321,A,4,MWF, 9:00am- 9:50am,Statistical Modeling,, ,DAVI 308,16,28,4,O'Brien    
Fall,SC381,A,4,MWF,10:00am-10:50am,Probability (See MA381),, , ,0, , ,Gouvea     
Fall,SC381,B,4,MWF, 1:00pm- 1:50pm,Probability (See MA381),, , ,0, , ,Gouvea     
Fall,SO131,A,4,MW, 1:00pm- 2:15pm,Introduction to Sociology,S,U ,DIAM 145,33,35,8,Gross      
Fall,SO212,A,4,MW,11:00am-12:15pm,Introduction to GIS and Spatial Analysis (See ES214),, , ,0, , ,Gimond     
Fall,SO215,A,4,TR, 2:30pm- 3:45pm,Classical Sociological Theory,, ,LOVE 203,19,20,5,Mayrl      
Fall,SO236,A,4,TR,11:00am-12:15pm,Collective Soul: The Social Side of American Religion,S, ,DIAM 344,12,20,0,Mayrl      
Fall,SO243,A,4,MW,11:00am-12:15pm,College in Crisis?,, ,DIAM 221,16,20,2,Gross      
Fall,SO252,A,4,TR, 9:30am-10:45am,"Race, Ethnicity, and Society",,U ,LOVE 215,33,30,7,Gilkes     
Fall,SO262,A,4,MW, 1:00pm- 2:15pm,Comparative Perspectives on Inequality,S, ,DIAM 221,10,20,8,Kesler     
Fall,SO264,A,4,MW, 2:30pm- 3:45pm,The Art and Science of Data Analysis,, ,DIAM 322,4,20,0,Kesler     
Fall,SO324,A,4,TR,11:00am-12:15pm,Elite Schooling in Global Context (See ED324),,I , ,0, , ,Howard     
Fall,SO355,A,4,T, 7:00pm- 9:30pm,African-American Women and Social Change,,U ,DIAM 243,13,15,6,Gilkes     
Fall,SP125,A,4,MTWR, 8:00am- 8:50am,Elementary Spanish I,, ,LOVE 319,15,19,10,Mercado    
Fall,SP125,B,4,MTWR, 9:00am- 9:50am,Elementary Spanish I,, ,LOVE 319,16,19,10,Mercado    
Fall,SP125,C,4,MTWR,10:00am-10:50am,Elementary Spanish I,, ,LOVE 319,18,19,10,Allbritton 
Fall,SP125,D,4,MTWR,11:00am-11:50am,Elementary Spanish I,, ,LOVE 215,18,19,10,Bernal     
Fall,SP126,A,4,MTWR, 8:00am- 8:50am,Elementary Spanish II,, ,LOVE 303,16,19,10,Bernal     
Fall,SP126,B,4,MTWR, 9:00am- 9:50am,Elementary Spanish II,, ,LOVE 102,16,19,10,Savo       
Fall,SP126,C,4,MTWR,10:00am-10:50am,Elementary Spanish II,, ,LOVE 303,19,19,10,"Martinez,M "
Fall,SP126,D,4,MTWR,11:00am-11:50am,Elementary Spanish II,, ,LOVE 212,17,19,10,Savo       
Fall,SP127,A,4,MTWR, 8:00am- 8:50am,Intermediate Spanish I,, ,LOVE 202,18,19,10,Mayans     
Fall,SP127,B1,4,MTWR, 9:00am- 9:50am,Intermediate Spanish I,, ,LOVE 303,18,19,10,"Martinez,M "
Fall,SP127,B2,4,MTWR, 9:00am- 9:50am,Intermediate Spanish I,, ,LOVE 202,18,19,10,Mayans     
Fall,SP127,C,4,MTWR,10:00am-10:50am,Intermediate Spanish I,, ,LOVE 102,18,19,10,Bollo      
Fall,SP127,D,4,MTWR,11:00am-11:50am,Intermediate Spanish I,, ,LOVE 102,18,19,10,Bollo      
Fall,SP127,E,4,MTWR,12:00n -12:50pm,Intermediate Spanish I,, ,LOVE 212,16,19,10,"Martinez,M "
Fall,SP127S,A,7,,TBA,Lengua Espanola III,, , ,14, , ,Instructor 
Fall,SP128,A,4,MW, 1:00pm- 2:15pm,Intermediate Spanish II,, ,LOVE 318,15,15,0,"White, B   "
Fall,SP128,B,4,TR, 9:30am-10:45am,Intermediate Spanish II,, ,LOVE 301,12,15,0,"White, B   "
Fall,SP128S,A,7,,TBA,Lengua Espanola IV,, , ,5, , ,Instructor 
Fall,SP131,A,4,MW,11:00am-12:15pm,Conversation and Composition,, ,LOVE 301,13,15,0,Millones   
Fall,SP131,B,4,TR, 1:00pm- 2:15pm,Conversation and Composition,, ,LOVE 302,14,15,0,Mercado    
Fall,SP131S,A,7,,TBA,"Lengua Espan- Comp, Conv",, , ,5, , ,Instructor 
Fall,SP134S,A,3,,TBA,Lecturias literarias en espanol,L, , ,24, , ,Instructor 
Fall,SP135,A,4,MW, 2:30pm- 3:45pm,Introduction to Literary Analysis,L, ,LOVE 211,12,15,0,Savo       
Fall,SP140S,A,4,,TBA,El Mundo Arabe en el Mundo Hispanico,H, , ,2, , ,Instructor 
Fall,SP143S,A,3,,TBA,"Spain in Transition: Identity, Culture, Society",S,I , ,9, , ,Instructor 
Fall,SP231,A,4,MTWR,10:00am-10:50am,Advanced Spanish,, ,LOVE 302,5,15,9,Olivares   
Fall,SP231,B,4,MTWR,11:00am-11:50am,Advanced Spanish,, ,LOVE 302,9,15,9,Olivares   
Fall,SP253,A,4,MW, 2:30pm- 3:45pm,Medieval Iberian Cultures,L,I ,LOVE 301,8,15,0,Bollo      
Fall,SP273,A,4,TR, 1:00pm- 2:15pm,Contemporary Spanish-American Short Story,L, ,LOVE 301,13,15,11,Olivares   
Fall,SP362,A,4,MW, 1:00pm- 2:15pm,All about Almod&oacute;var,A,I ,LOVE 301,10,15,0,Allbritton 
Fall,SP497,A,4,M, 7:00pm- 9:30pm,Seminar: Inca Garcilaso de la Vega,L, ,LOVE 301,9,15,0,Millones   
Fall,SP512S,A,2,,TBA,Lengua Espanola,, , ,2, , ,Instructor 
Fall,SP516S,A,1,,TBA,El Mundo Arabe en el Mundo Hispanico,, , ,1, , ,Instructor 
Fall,SP521S,A,4,,TBA,Lit Hispanoamericana,, , ,1, , ,Instructor 
Fall,ST112,A,4,MW, 2:30pm- 3:45pm,"Science, Technology, and Society",S, ,MILL 014,21,20,0,"Jiang, L   "
Fall,ST215,A,4,M, 1:00pm- 3:30pm,"Weather, Climate, and Society",N, ,OLIN 001,46,40,0,Fleming    
Fall,ST245,A,4,TR, 9:30am-10:45am,"Science, Race, and Gender (See HI245)",N,U , ,0, ,0,Josephson  
Fall,ST248,A,4,TR,11:00am-12:15pm,"Nuclear Visions, Environmental Realities (See HI248)",H,I , ,0, ,0,Josephson  
Fall,ST283,A,4,MW, 1:00pm- 2:15pm,Environmental Humanities: Stories of Crisis and Resilience (See EN283),L, , ,0, , ,Walker     
Fall,ST285,A,4,TR, 9:30am-10:45am,History of Photography (See AR285),A, , ,0, , ,Saltz      
Fall,ST297,A,4,R, 1:00pm- 3:30pm,"Global Food, Health, and Society",S,I ,DIAM 242,18,20,0,"Jiang, L   "
Fall,ST297B,A,4,W, 1:00pm- 3:30pm,Nature in Italian Literature and Film (in English) (See IT297),L, , ,0, , ,Ferrando   
Fall,ST485,A,4,T, 1:00pm- 3:30pm,Technology Matters,W3, ,DIAM 242,7,16,0,Fleming    
Fall,TD115A,A,2,M, 2:00pm- 4:00pm,Theater Technique Lab: British Dialect Scene Study,, ,RUNN 110,5,15,0,Weinblatt  
Fall,TD117A,A,2,TR,11:00am-12:30pm,Contemporary Dance Technique Lab: Beginning/Partnering,, ,RUNN 201,13,15,0,Anspaugh   
Fall,TD117B,A,2,MW, 2:30pm- 4:00pm,Contemporary Dance Technique Lab: Intermediate,, ,RUNN 201,8,15,0,Kloppenbrg 
Fall,TD118,A,2,MW,11:00am-12:30pm,Dance Technique Lab: Dance Forms of the African Diaspora: Hip-hop,, ,RUNN 201,10,18,0,Akuchu     
Fall,TD139,A,4,M, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
Fall,TD139,B,4,T, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
Fall,TD139,C,4,R, 1:00pm- 4:00pm,Stagecraft I,A, ,RUNN SHOP,4,4,0,Ervin      
Fall,TD141,A,4,MW,11:00am-12:15pm,Beginning Playwriting,A, ,RUNN 110,7,12,0,Oldham     
Fall,TD147A,A,4,MW,11:00am-12:15pm,Articulating the Physical,"A,W1", ,RUNN 203,12,16, ,Kloppenbrg 
Fall,TD147B,A,2,T, 1:00pm- 3:50pm,Somatic Practices: Yoga,, ,RUNN 201,12,16,0,Kloppenbrg 
Fall,TD164,A,1,,TBA,Applied Performance/Production,, , ,18,25, ,Kloppenbrg 
Fall,TD171,A,4,TR, 2:00pm- 3:50pm,Acting I,A, ,RUNN SMIT,16,14,0,Akuchu     
Fall,TD224,A,4,TR, 9:30am-10:45am,Performance History I,L, ,RUNN 110,3,15,7,Oldham     
Fall,TD239,A,4,W, 1:00pm- 4:00pm,Stagecraft II,, ,RUNN SHOP,0,4,0,Ervin      
Fall,TD264A,A,2,,TBA,Applied Performance/Production: <I>Set in the Living Room of a Small Town American Play</I>,, ,RUNN THTR,9,25, ,Bercovici  
Fall,TD264B,A,2,,TBA,Applied Performance/Production: Fall Performance Projects,, , ,0,25, ,Kloppenbrg 
Fall,TD355,A,4,M, 7:00pm-10:00pm,Applied Choreography,, ,RUNN 201,2,15,0,Kloppenbrg 
Fall,TD365,A,4,MW, 2:30pm- 3:50pm,Advanced Topics in Design: Architectural Imaging,A, ,RUNN 203,6,12,15,Thurston   
Fall,WG120,A,4,TR,11:00am-12:15pm,"Gender and Film: Narrative Film, Resistance, and Revolt",W1, ,MILL 241,16,16, ,Fugikawa   
Fall,WG201,A,4,MW,11:00am-12:15pm,"Introduction to Women's, Gender, and Sexuality Studies",,U ,LOVE 319,19,20,2,Arellano   
Fall,WG311,A,4,TR, 9:30am-10:45am,Feminist Theories and Methodologies,,U ,MILL 241,8,15,7,"Thomas, S  "
Fall,WG397,A,4,TR, 1:00pm- 2:15pm,South Asian Feminisms,,I ,MILL 241,7,15,0,"Thomas, S  "
Fall,WP111,A,3,MW, 1:00pm- 2:15pm,Communication in Context,, ,MILL 241,5,10,0,Gherwash   
Fall,WP112,A,1,,TBA,Writers' Workshop,, , ,25,25, ,Harrington Sheriff     
Fall,WP115A,A,4,TR,11:00am-12:15pm,"First-Year Writing: Rhetoric, Writing, and Social Change",W1, ,MILL 008,16,16, ,Sheriff    
Fall,WP115C,A,4,TR, 9:30am-10:45am,First-Year Writing: Reimagining  the Essay,W1, ,DIAM 123,16,16, ,Ketner     
Fall,WP115C,B,4,TR, 1:00pm- 2:15pm,First-Year Writing: Reimagining  the Essay,W1, ,MILL 319,16,16, ,Ketner     
Fall,WP115G,A,4,TR, 1:00pm- 2:15pm,First-Year Writing: Rich and Poor in American Novels,W1, ,LOVE 202,14,16, ,Harrington 
Fall,WP115H,A,4,MWF, 1:00pm- 1:50pm,First-Year Writing: Writing about Writing,W1, ,LOVE 203,16,16, ,Hancock    
Fall,WP115I,A,4,TR, 1:00pm- 2:15pm,First-Year Writing: Landscape and Place,W1, ,LOVE 103,16,16, ,Megan      
Fall,WP115I,B,4,TR, 2:30pm- 3:45pm,First-Year Writing: Landscape and Place,W1, ,LOVE 103,16,16, ,Megan      
Fall,WP151A,A,4,MWF,10:00am-10:50am,Reading and Writing about Literature: Dark and Stormy Nights,W1, ,LOVE 119,15,16, ,Stokes     
Fall,WP151A,B,4,MWF,11:00am-11:50am,Reading and Writing about Literature: Dark and Stormy Nights,W1, ,LOVE 119,16,16, ,Stokes     
Fall,WP310,A,4,MWF,10:00am-10:50am,Professional Writing,W2,U ,MILL 220,8,16,0,Hancock    
Janplan,AA338,A,3,,TBA,Field Study in African Development (See GO338),, , ,0, , ,Seay       
Janplan,AM117,A,2,MRF, 2:00pm- 4:00pm,Fundamentals of Screenwriting,, ,DIAM 342,15,15, ,"Wilson, Wa "
Janplan,AR117,A,3,MWF, 1:00pm- 4:00pm,Introduction to Art Conservation and Preservation,, ,BIXL 075,14,16, ,Roth-Wells 
Janplan,AR131J,A,3,MTWR, 9:00am-12:00n ,Introduction to Studio Art,A, ,BIXL 283,16,16, ,Reed       
Janplan,AR131J,B,3,MTWR, 1:00pm- 4:00pm,Introduction to Studio Art,A, ,BIXL 283,16,16, ,Reed       
Janplan,AR217,A,3,TRF, 9:00am- 1:00pm,Figure Drawing and Anatomy,, ,BIXL 225,16,16, ,"Engman, K  "
Janplan,AR218,A,3,M, 1:00pm- 4:00pm,Architectural Design Workshop,, ,BIXL 150,14,16, ,"Lock       Pratt, R    "
Janplan,AR218,A,3,WF, 1:00pm- 4:00pm,Architectural Design Workshop,, ,BIXL 117,14,16, ,"Lock       Pratt, R    "
Janplan,AR219,A,3,MTR, 9:00am- 1:00pm,Introduction to Bookbinding: Techniques and Intangibles,, ,LORI 028,10,10, ,Eddy       
Janplan,AR269J,A,3,F,10:00am- 3:00pm,Advanced Topics in Performance: Presence/Past (See TD361J),, , ,0, , ,"Bartnick   Smith, S    "
Janplan,AR288,A,3,MWF, 8:30am-11:30am,Global Photographies,A,I ,LOVE 205,25,25, ,Nolan      
Janplan,AY119,A,3,MTWR,12:00n - 2:00pm,The Anthropology of Utopias,S, ,LOVE 203,25,25, ,Hriskos    
Janplan,AY221,A,3,MTWR, 1:00pm- 3:00pm,"Of Beasts, Pets, and Wildlife: What Animals Mean to Humans",, ,DIAM 221,18,20, ,Menair     
Janplan,AY297A,A,3,TRF, 1:00pm- 4:00pm,Maine Drug Policy Lab,, ,DIAM 323,9,20, ,"Tate, W    "
Janplan,BI111,A,2,MTWRF, 8:00am- 4:00pm,Emergency Medical Technician Training,, ,ROBE SHR,40,40, ,Berkner    
Janplan,BI118,A,3,MWR, 1:00pm- 4:00pm,Sustainable Agriculture and Food Systems,N, ,OLIN 001,24,25, ,"Marshall,A "
Janplan,BI265,A,3,MTWR, 9:00am-10:50am,Introduction to Human Anatomy and Physiology,N, ,OLIN 001,16,16, ,Klepach    
Janplan,BI265,A,3,MTWR,11:00am-12:30pm,Introduction to Human Anatomy and Physiology,N, ,AREY 307,16,16, ,Klepach    
Janplan,BI297D,A,3,TW, 9:30am-12:00n ,Global Change Impacts on Marginal Marine Ecosystems (See ES297D),"N,Lb", , ,0, ,OCIN,"Price, N   "
Janplan,BI297D,A,3,TWR, 1:00pm- 3:00pm,Global Change Impacts on Marginal Marine Ecosystems (See ES297D),"N,Lb", , ,0, ,OCIN,"Price, N   "
Janplan,BI297E,A,3,MTWR,10:00am-12:00n ,Comparative Biomechanics,, ,KEYE 102,19,20, ,"O'Brien, D "
Janplan,BI371,A,3,MTWRF, 8:00am- 4:00pm,Applied Biomedical Genomics,, ,OLIN 314,14,10, ,Tilden     
Janplan,CL143,A,3,MTWR, 9:00am-11:00am,Introduction to Greek and Roman Archaeology,H, ,LOVE 100,28,30, ,Garland    
Janplan,CL197,A,3,MTR, 9:00am-12:30pm,Representing Rome,L, ,AREY 005,36,25, ,Welser     
Janplan,CN125J,A,3,MTWRF, 9:00am-12:00n ,Elementary Chinese I,, ,LOVE 423,6,20, ,"Liu, J     "
Janplan,CS267,A,3,MWR, 9:00am-10:00am,Interactive Digital Media,A, ,DAVI 301,52,30, ,Maxwell    
Janplan,CS267,A,3,MWR,10:00am-11:30am,Interactive Digital Media,A, ,DAVI 102,52,30, ,Maxwell    
Janplan,CS267,A,3,MWR, 1:00pm- 3:00pm,Interactive Digital Media,A, ,DAVI 301,52,30, ,Maxwell    
Janplan,CS325,A,3,MTR, 9:00am-11:30am,Web Programming,, ,DAVI 117,22,24, ,Skrien     
Janplan,CS325,A,3,MTR, 1:00pm- 3:00pm,Web Programming,, ,DAVI 102,22,24, ,Skrien     
Janplan,EA297D,A,3,MTWR, 9:30am-11:30am,Revolutionary Culture in Contemporary China (See HI297D),H,I , ,0, , ,"Parker, La "
Janplan,EC117,A,3,MTWR, 9:00am-11:00am,Introduction to Financial Decision Making,, ,DIAM 141,20,20, ,Largay     
Janplan,EC117,B,3,MTWR, 1:00pm- 3:00pm,Introduction to Financial Decision Making,, ,DIAM 141,20,20, ,Largay     
Janplan,EC171,A,3,MTWR, 9:30am-11:30am,Global Financial Markets,, ,LOVE 215,25,25, ,Atkinson   
Janplan,EC256,A,3,TWR, 9:30am-11:30am,Economics of Crime,, ,DIAM 344,21,22, ,"Burton, A  "
Janplan,EC256,A,3,F, 9:30am-11:30am,Economics of Crime,, ,DAVI 308,21,22, ,"Burton, A  "
Janplan,ED221,A,3,MWR, 1:00pm- 3:45pm,Creating Media for Social Change,, ,DIAM 153,22,25, ,Pierce     
Janplan,ED227,A,3,MTWR, 1:00pm- 3:00pm,History of Educational Activism,, ,DIAM 123,17,20, ,Casalaspi  
Janplan,ED297,A,3,MTWR,10:00am-12:00n ,Teach Freedom,, ,DIAM 123,16,20, ,Ayers      
Janplan,ED297B,A,3,MTWR,10:00am-12:00n ,What Kind of a Person is a Child?,, ,DIAM 323,21,20, ,Dohrn      
Janplan,ED351J,A,3,W, 1:00pm- 3:30pm,Practicum in Education,, ,MILL 034,8,30, ,Proto      
Janplan,ED437,A,3,M, 7:00pm- 9:30pm,Student Teaching Practicum,, ,MILL 034,0,10, ,Howard     
Janplan,EN115J,A,3,MTRF, 9:30am-12:30pm,English Composition: Critical Writing,W1, ,LOVE 202,16,16, ,Osborne    
Janplan,EN174J,A,2,MTR, 1:30pm- 3:45pm,Public Speaking,, ,DIAM 122,17,20, ,Donnelly   
Janplan,EN237,A,3,,TBA,"Postcolonial Pastoral: Ecology, Travel, and Writing",L,I , ,20,18,OCIN,Roy        
Janplan,EN238,A,3,MTWR, 1:00pm- 3:30pm,"Art of Fly-Fishing: Maine and Bishop, California",L, ,MUDD 311,12,12,OCUS,Suchoff    
Janplan,EN258,A,3,MW, 9:00am-12:00n ,Adventurous Writers of Maine: A Creative Writing Lab,A, ,BIXL 154,25,25, ,Blevins    Braunstein  
Janplan,EN258,A,3,F,10:00am-12:00n ,Adventurous Writers of Maine: A Creative Writing Lab,A, ,BIXL 154,25,25, ,Blevins    Braunstein  
Janplan,EN297,A,3,MTWR, 1:00pm- 3:00pm,"Race, Gender, and Experimental Women's Writing",L,U ,MILL 319,20,20, ,Ardam      
Janplan,ES151,A,3,MWF, 1:00pm- 4:00pm,Landscapes and Meaning: An Exploration of Environmental Writing,L, ,DIAM 344,15,16, ,MacKenzie  
Janplan,ES214J,A,3,MTRF, 9:30am-12:00n ,Introduction to GIS and Spatial Analysis,, ,DIAM 322,21,24, ,Gimond     
Janplan,ES219,A,3,MWF, 1:00pm- 4:00pm,Architectural Design Workshop (See AR218),, , ,0, , ,Lock        
Janplan,ES297C,A,3,MTWR, 1:00pm- 3:00pm,Creative Environmental Storytelling,, ,DIAM 242,16,16, ,"Williams,B "
Janplan,ES297D,A,3,MTWR, 9:30am-12:00n ,Global Change Impacts on Marginal Marine Ecosystems,"N,Lb", ,DIAM 223,20,16,OCIN,"Neal, B    Price, N   Rasher      "
Janplan,ES297D,A,3,MTWR, 1:00pm- 3:00pm,Global Change Impacts on Marginal Marine Ecosystems,"N,Lb", ,DIAM 223,20,16,OCIN,"Neal, B    Price, N   Rasher      "
Janplan,FR127J,A,3,,TBA,French III (Paris),, , ,13,15,OCIN,Davies     
Janplan,GE111,A,3,MTWR,10:00am-12:00n ,Geology of National Parks,N, ,MUDD 218,20,20, ,Rueger     
Janplan,GE242,A,3,MW, 1:00pm- 3:00pm,Hydrogeology,, ,MUDD 221,12,14, ,"Morin, R   "
Janplan,GE242,A,3,TR, 9:00am-11:00am,Hydrogeology,, ,MUDD 221,12,14, ,"Morin, R   "
Janplan,GM125J,A,3,MTWR, 9:30am-11:00am,Elementary German I,, ,LOVE 207,3,20, ,"Koch, A    "
Janplan,GM125J,A,3,MTWR, 1:00pm- 2:30pm,Elementary German I,, ,LOVE 207,3,20, ,"Koch, A    "
Janplan,GO338,A,3,,TBA,Field Study in African Development,, , ,10,10,OCIN,Seay       
Janplan,GO362,A,3,MTWR, 9:00am-11:00am,Advanced International Relations at Salzburg Global Seminar,S,I , ,13,14,OCIN,Babik      
Janplan,GO362,A,3,MTWR, 1:00pm- 2:30pm,Advanced International Relations at Salzburg Global Seminar,S,I , ,13,14,OCIN,Babik      
Janplan,GS297,A,3,MWR, 9:00am-12:00n ,"Contemporary Immigration in the US: Research, Policy, and Society",, ,DIAM 343,14,18, ,Bazo Vienr 
Janplan,HI297C,A,3,MTWR, 1:00pm- 3:00pm,Cities from Scratch: A Global History of New Towns,H, ,LOVE 103,18,20, ,"Meredith,J "
Janplan,HI297D,A,3,MTWR, 9:30am-11:30am,Revolutionary Culture in Contemporary China,H,I ,LOVE 203,20,20, ,"Parker, La "
Janplan,HI297E,A,3,MWR,10:00am- 1:00pm,New Perspectives on the American Revolution,H,U ,MILL 014,18,20, ,"Reardon, E "
Janplan,HI297J,A,3,MTWR, 9:30am-11:30am,"America's Whitest State? Immigration in Maine, Yesterday and Today",H,U ,LOVE 119,15,15, ,Asch       
Janplan,IT125T,A,3,,TBA,Italian I in Genoa,, , ,22,30,OCIN,Brancifort 
Janplan,IT153,A,3,,TBA,Modern and Contemporary Italian Fiction in Translation in Verona,L, , ,20,18,OCIN,Brancaccio 
Janplan,JA125J,A,3,MTWRF, 9:00am-12:00n ,Elementary Japanese,, ,LOVE 102,14,20, ,"Shmagin, M "
Janplan,JP003,A,,R, 8:00am- 4:00pm,Premed Academy,, ,LOVE 319,17,14, ,Berkner    
Janplan,JP006,A,,MTWR, 9:00am- 4:00pm,Furniture Making,, , ,7,8, ,Camann     
Janplan,JP007,A,,MTWR, 9:00am- 4:00pm,Blacksmithing,, , ,4,4, ,Murdock    
Janplan,JP023,A,,MWR, 9:00am-12:00n ,Integrating Mindfulness-based Compassionate Communication,, ,LORI ROSE,13,15, ,Hathaway   
Janplan,JP024,A,,MTWR,10:00am-12:00n ,Sheep to Shawl,, ,RUNN 203,8,11, ,Fowler     
Janplan,JP024,A,,MTWR, 1:00pm- 2:00pm,Sheep to Shawl,, ,RUNN 203,8,11, ,Fowler     
Janplan,JP114,A,3,M, 7:00pm- 9:00pm,The Wide World of Story,A, ,LOVE 302,14,15, ,Gillman    
Janplan,JP114,A,3,WR, 9:00am-12:00n ,The Wide World of Story,A, ,LOVE 302,14,15, ,Gillman    
Janplan,JP135,A,3,MTWR, 1:00pm- 3:00pm,Multicultural Literacy,,U ,LOVE 212,18,20, ,Duplessis  
Janplan,JP137,A,3,MTWR, 1:00pm- 3:30pm,AIDS and the Meaning of Life,, ,LOVE 100,36,30, ,Fried      
Janplan,JP143,A,2,MTR, 9:30am-11:30am,Introduction to Entrepreneurship,, ,DIAM 153,25,25, ,Downs      
Janplan,JP153,A,3,MTWR, 9:30am-11:30am,Meteorology,N, ,DIAM 145,26,30, ,Epstein    
Janplan,JP153,A,3,MW,12:30pm- 2:30pm,Meteorology,N, ,DIAM 145,26,30, ,Epstein    
Janplan,JP197,A,3,TR, 9:00am-12:00n ,"Consumer Rights, Litigation Practice, and Advocacy Training",, ,LOVE 211,9,20, ,Bopp Stark 
Janplan,JP197,A,3,F, 1:00pm- 3:30pm,"Consumer Rights, Litigation Practice, and Advocacy Training",, ,LOVE 211,9,20, ,Bopp Stark 
Janplan,JP197B,A,3,MTWR, 8:00am-10:00am,Domestic Violence Law,, ,MUDD 311,12,15, ,"Adams, C   "
Janplan,JP197C,A,3,MTF,10:00am-12:45pm,Values Education: Understanding and Teaching Values in Everyday Life,S, ,DIAM 241,19,20, ,Merson     
Janplan,JP197F,A,3,MWR, 4:00pm- 7:00pm,Handbell Choir,, ,LORI CHAP,13,15, ,"Kelly, Gai "
Janplan,JP197G,A,3,MTWR,10:00am-12:00n ,Water and Sanitation in Developing Communities,, ,LOVE 212,19,20, ,Wain       
Janplan,JP197H,A,3,MTWR,10:00am-12:00n ,Product Management: A Path from Colby to the Tech World,, , ,27,20, ,Rimsa      
Janplan,JP215,A,3,M, 9:00am-11:30am,Philanthropy at Work,, ,ALCM 205,16,20, ,Hallee     
Janplan,JP215,A,3,W, 9:00am-12:00n ,Philanthropy at Work,, ,ALCM 205,16,20, ,Hallee     
Janplan,JP215,A,3,R, 1:00pm- 3:30pm,Philanthropy at Work,, ,LOVE 303,16,20, ,Hallee     
Janplan,JP297,A,3,MTWR,10:00am-12:00n ,Sports Analytics in <I>R</I>,, ,DIAM 342,19,20, ,Majerus    
Janplan,JP297C,A,3,MTR, 9:00am-12:00n ,Art of the M&A Deal,, ,DIAM 122,23,20, ,McHale     
Janplan,JP297D,A,3,MWF, 9:00am-12:00n ,Editing for Publication,, ,LOVE 301,11,16, ,Shavelson  
Janplan,JP297E,A,3,TRF, 9:00am-12:00n ,Advocating for the Environment,, ,DIAM 221,8,20, ,Inches     
Janplan,JS226,A,3,MTWR, 9:30am-11:30am,Community Organizing and Social Justice,, ,LOVE 344,10,20, ,"Asch, E    "
Janplan,MU091,A,,,TBA,Music Lessons: Noncredit or JP,, , ,0,99, ,With Whom? 
Janplan,MU114,A,3,MW,10:00am- 1:00pm,Jazz Improvisation,A, ,BIXL 219,24,30, ,"Thomas, E  "
Janplan,MU114,A,3,R, 3:00pm- 6:00pm,Jazz Improvisation,A, ,BIXL 219,24,30, ,"Thomas, E  "
Janplan,MU116,A,3,TRF, 1:00pm- 4:00pm,Acoustic/Electric Grunge/Rock Songwriting: A Composition Seminar,A, ,BIXL 226,9,10, ,Fournier   
Janplan,MU118,A,3,MTWR,12:15pm- 3:15pm,African Music,A, ,BIXL 178,37,35, ,Benissan   
Janplan,MU218,A,3,TWF, 9:00am-12:00n ,"Seeing, Then Hearing: Graphic Design for the Music Industry",A, ,BIXL 132,16,16, ,Jee        
Janplan,MU218,B,3,TWF, 1:00pm- 4:00pm,"Seeing, Then Hearing: Graphic Design for the Music Industry",A, ,BIXL 132,15,16, ,Jee        
Janplan,MU223,A,3,MTWR,10:00am-12:00n ,Perception of Music,A, ,BIXL 226,14,16, ,"Helm, P    "
Janplan,MU226,A,3,TRF, 1:00pm- 4:00pm,Music as Therapy: Across the Life Span,A, ,BIXL 154,21,20, ,Wittenberg 
Janplan,PL212,A,3,MTWR, 9:00am-11:00am,Philosophical Paradoxes,, ,LOVE 303,20,20, ,Cohen      
Janplan,PL237,A,3,MTWR,10:00am-12:00n ,Taking Philosophy Public,, ,LOVE 246,8,15, ,Gordon     
